"","X","PRCP","Year","Month","Day","daynum","mP","sdP","V8","AWND","TAVG","TMAX","TMIN","GHI"
"9081",9081,0.56,2014,12,10,344,0.263913043478261,0.485471927434909,0.609895113989753,9.84,"51.5",58,45,650.5
"9082",9082,0.44,2014,12,11,345,0.294927536231884,0.4683626774338,0.309743860383967,12.08,"51.5",61,42,259
"9083",9083,0.06,2014,12,14,348,0.247246376811594,0.423020942528336,-0.442640914401186,2.68,"38",41,35,735.5
"9084",9084,0.08,2014,12,15,349,0.213188405797101,0.497131456024943,-0.267913856954606,2.68,"41.5",44,39,471
"9085",9085,0.02,2014,12,16,350,0.217971014492754,0.362006579848167,-0.54687131536611,4.25,"43",46,40,2317.5
"9086",9086,0.14,2014,12,17,351,0.206376811594203,0.360453027920065,-0.184148297982734,4.7,"45.5",51,40,1312.5
"9087",9087,0.23,2014,12,18,352,0.21231884057971,0.341962953478264,0.0517048973885814,7.16,"48",56,40,1688.5
"9088",9088,0.45,2014,12,19,353,0.296376811594203,0.604561024542243,0.254107000235611,8.28,"48",54,42,453
"9089",9089,1.6,2014,12,20,354,0.29536231884058,0.550033634560183,2.3719234591947,14.99,"52.5",57,48,750.5
"9090",9090,0.52,2014,12,21,355,0.299420289855072,0.522299452247044,0.422324222619699,6.49,"54.5",58,51,1863.5
"9091",9091,0.1,2014,12,22,356,0.20536231884058,0.454185048158803,-0.231981037834033,2.01,"54.5",59,50,2005
"9092",9092,0.02,2014,12,23,357,0.222608695652174,0.467180693641667,-0.433683793893198,5.59,"54.5",58,51,2732.5
"9093",9093,0.86,2014,12,24,358,0.185507246376812,0.338602387990103,1.99199053977996,10.51,"45.5",54,37,901.5
"9094",9094,0.02,2014,12,25,359,0.205507246376812,0.488974124877441,-0.379380496715052,5.14,"44",50,38,2820.5
"9095",9095,0.04,2014,12,27,361,0.274347826086957,0.448708861004253,-0.522271446929895,8.5,"39",45,33,2657
"9096",9096,0.02,2014,12,28,362,0.28695652173913,0.467406185452748,-0.571144606228405,7.16,"41.5",48,35,2732.5
"9097",9097,0.1,2014,12,29,363,0.197101449275362,0.291245305184455,-0.333400908261388,7.61,"37.5",45,30,1168
"9098",9098,0.03,2015,1,4,4,0.230434782608696,0.413771870872489,-0.484408913989378,9.17,"44",51,37,2100.5
"9099",9099,0.01,2015,1,10,10,0.322898550724638,0.521310851855757,-0.600214919008083,1.12,"41",47,35,2086
"9100",9100,0.07,2015,1,11,11,0.271594202898551,0.500598533488269,-0.402706339337039,2.01,"47",50,44,2595
"9101",9101,0.21,2015,1,12,12,0.252608695652174,0.407592112194622,-0.104537586418818,6.04,"51",55,47,2353.5
"9102",9102,0.51,2015,1,15,15,0.289710144927536,0.634593364508265,0.347135453020632,3.8,"41",50,32,1578.5
"9103",9103,0.07,2015,1,16,16,0.284782608695652,0.376737577162188,-0.57011198700571,4.92,"49.5",57,42,699
"9104",9104,1.33,2015,1,17,17,0.293188405797101,0.500216108454851,2.07272732060863,10.96,"51",59,43,917.5
"9105",9105,0.13,2015,1,18,18,0.224782608695652,0.425287476114867,-0.222867152264912,10.74,"50",58,42,891
"9106",9106,0.01,2015,1,22,22,0.20695652173913,0.320194354341905,-0.615115535512594,2.24,"46.5",55,38,1825.5
"9107",9107,0.01,2015,1,23,23,0.193478260869565,0.37396062267915,-0.490635242703041,4.25,"49",55,43,2501
"9108",9108,0.11,2015,2,1,32,0.186231884057971,0.329701743332807,-0.231214682965813,6.26,"45.5",52,39,2866
"9109",9109,0.33,2015,2,2,33,0.113913043478261,0.210169521152529,1.02815553528771,7.38,"52.5",61,44,2592
"9110",9110,0.57,2015,2,3,34,0.139420289855072,0.259160886085044,1.66143786838123,4.03,"48.5",53,44,2949.5
"9111",9111,0.1,2015,2,5,36,0.129420289855072,0.246426722540936,-0.119387579202922,7.61,"56.5",64,49,1138
"9112",9112,0.91,2015,2,6,37,0.197826086956522,0.416998623094135,1.70785674964377,9.62,"54",57,51,365
"9113",9113,0.69,2015,2,7,38,0.248405797101449,0.581864708320954,0.758929346605035,10.07,"52",57,47,2234
"9114",9114,0.32,2015,2,8,39,0.182608695652174,0.342433558063429,0.40122032760112,5.37,"50.5",55,46,671
"9115",9115,0.77,2015,2,9,40,0.156376811594203,0.373862868121819,1.64130551795225,15.88,"49.5",52,47,3467
"9116",9116,0.03,2015,2,10,41,0.142753623188406,0.484998132373515,-0.23248259253413,5.82,"49.5",55,44,3445
"9117",9117,0.13,2015,2,26,57,0.151304347826087,0.24796769858117,-0.0859158186650394,7.38,"48.5",52,45,4453
"9118",9118,0.2,2015,2,27,58,0.168695652173913,0.306277042232136,0.102209253419525,8.72,"48.5",52,45,4304
"9119",9119,0.04,2015,3,2,61,0.183768115942029,0.308645529833341,-0.46580333115357,4.7,"45",54,36,3950
"9120",9120,0.18,2015,3,11,70,0.152898550724638,0.230039008516045,0.117812406905205,4.25,"55",60,50,3051.5
"9121",9121,1.02,2015,3,14,73,0.218405797101449,0.364907817482741,2.19670328914361,7.61,"57",60,54,4133.5
"9122",9122,0.44,2015,3,15,74,0.153333333333333,0.224156370490273,1.27886914853087,12.53,"52",60,44,4216
"9123",9123,0.04,2015,3,17,76,0.121884057971014,0.247275003864588,-0.331145715059237,6.71,"51",61,41,5662.5
"9124",9124,0.32,2015,3,20,79,0.0946376811594203,0.179833090180744,1.25317492244656,7.16,"52",63,41,3984
"9125",9125,0.01,2015,3,21,80,0.154782608695652,0.254764070186124,-0.56830073640242,6.93,"53.5",63,44,5130.5
"9126",9126,0.23,2015,3,22,81,0.208550724637681,0.337121357806314,0.0636247893099733,7.61,"51",57,45,4969
"9127",9127,0.71,2015,3,23,82,0.225652173913043,0.326368062977935,1.48405399004897,13.42,"49",53,45,4919.5
"9128",9128,0.05,2015,3,24,83,0.134057971014493,0.227106601301341,-0.370125617365736,4.47,"51",58,44,3865.5
"9129",9129,0.04,2015,3,27,86,0.200289855072464,0.268645682980022,-0.596658964679451,9.62,"56.5",68,45,6343
"9130",9130,0.1,2015,3,31,90,0.12,0.231840462387393,-0.0862662185627507,7.83,"47.5",55,40,6268
"9131",9131,0.29,2015,4,1,91,0.0866666666666667,0.149358103687931,1.36138132657454,4.92,"46.5",55,38,5967.5
"9132",9132,0.07,2015,4,3,93,0.0701449275362319,0.195572257999164,-0.00074104342668325,6.71,"44.5",56,33,6745
"9133",9133,0.08,2015,4,5,95,0.123913043478261,0.208024442789673,-0.211095594774216,5.82,"44",54,34,4762
"9134",9134,0.08,2015,4,6,96,0.119855072463768,0.215655585664512,-0.184808904165225,5.82,"44.5",52,37,5297.5
"9135",9135,0.25,2015,4,7,97,0.123768115942029,0.272650937416946,0.462979827811608,3.58,"50",57,43,3960
"9136",9136,0.04,2015,4,8,98,0.126376811594203,0.244774632327088,-0.352883020487103,6.26,"52",59,45,5587.5
"9137",9137,0.06,2015,4,11,101,0.123768115942029,0.250241656435366,-0.25482614225941,8.5,"46.5",57,36,6394
"9138",9138,0.26,2015,4,13,103,0.137246376811594,0.301885662315519,0.406622899036883,9.17,"47.5",58,37,7256
"9139",9139,0.14,2015,4,14,104,0.111159420289855,0.225444242695095,0.12792777214165,5.82,"45.5",55,36,7404.5
"9140",9140,0.03,2015,4,23,113,0.0982608695652174,0.184103204126981,-0.370775022025884,6.71,"45",54,36,6869.5
"9141",9141,0.11,2015,4,24,114,0.102608695652174,0.180070673820954,0.0410466856761769,8.5,"48.5",57,40,6470
"9142",9142,0.06,2015,4,25,115,0.081304347826087,0.146517546063084,-0.145404754573997,4.47,"49",59,39,6705.5
"9143",9143,0.01,2015,5,5,125,0.0947826086956522,0.235307112812498,-0.360306187442835,4.7,"54",66,42,7272
"9144",9144,0.01,2015,5,6,126,0.0772463768115942,0.208000877104846,-0.323298525215822,5.14,"49.5",63,36,7091.5
"9145",9145,0.16,2015,5,11,131,0.0498550724637681,0.109537701723615,1.00554353252863,4.25,"52",56,48,7682
"9146",9146,0.3,2015,5,12,132,0.0540579710144928,0.120980295437141,2.03290980648409,7.61,"51.5",56,47,7947.5
"9147",9147,0.01,2015,5,13,133,0.0644927536231884,0.156661270335678,-0.34783806812256,5.37,"57",66,48,7366
"9148",9148,0.03,2015,5,15,135,0.0684057971014493,0.156427235371272,-0.245518608126616,3.58,"54.5",59,50,8075
"9149",9149,0.01,2015,5,18,138,0.0756521739130435,0.174199667900588,-0.376878869542448,3.8,"59",74,44,7217.5
"9150",9150,0.12,2015,5,20,140,0.0585507246376812,0.133331468443906,0.460876011338397,4.25,"63.5",73,54,8218
"9151",9151,0.01,2015,5,21,141,0.0611594202898551,0.142864973600991,-0.358096312905489,8.5,"64",73,55,8150
"9152",9152,0.01,2015,5,22,142,0.0663768115942029,0.154272209903495,-0.365437246471476,5.59,"58.5",65,52,7278
"9153",9153,0.12,2015,5,23,143,0.0791304347826087,0.194299186599027,0.210343470463072,3.36,"57.5",64,51,7909.5
"9154",9154,0.15,2015,5,31,151,0.0881159420289855,0.19735959538156,0.313559915094944,6.49,"68",85,51,6308.5
"9155",9155,0.21,2015,6,1,152,0.0521739130434783,0.144546649962375,1.09186955904965,5.59,"56.5",61,52,8446.5
"9156",9156,0.02,2015,6,2,153,0.0549275362318841,0.139522538643148,-0.250336157667092,7.83,"58.5",67,50,8469
"9157",9157,0.03,2015,7,9,190,0.0202898550724638,0.0859714558391117,0.112946149774501,10.96,"66.5",75,58,6027
"9158",9158,0.01,2015,7,10,191,0.00347826086956522,0.013593476696403,0.479769765755401,6.71,"68.5",79,58,6537.5
"9159",9159,0.01,2015,7,26,207,0.0107246376811594,0.0627393965866581,-0.0115499625527721,4.03,"62",75,49,8263.5
"9160",9160,0.11,2015,8,29,241,0.0536231884057971,0.184749202135448,0.305153207389066,13.65,"69.5",77,62,5663.5
"9161",9161,0.12,2015,8,30,242,0.0246376811594203,0.078207486292496,1.21935026122595,9.17,"62.5",71,54,6911
"9162",9162,0.01,2015,9,1,244,0.0469565217391304,0.20056760887267,-0.184259671573351,8.05,"68",77,59,6911
"9163",9163,0.18,2015,9,2,245,0.0221739130434783,0.0961137433586065,1.64207616352703,6.26,"61",73,49,6912
"9164",9164,0.01,2015,9,3,246,0.0344927536231884,0.113066043062348,-0.216623426095158,5.14,"58.5",72,45,6887
"9165",9165,0.05,2015,9,4,247,0.0244927536231884,0.0947835961217796,0.269110346309708,4.47,"55.5",69,42,6948
"9166",9166,0.02,2015,9,16,259,0.0220289855072464,0.0510357346014398,-0.0397561732596112,7.83,"60.5",70,51,1984
"9167",9167,0.47,2015,9,17,260,0.0972463768115942,0.217815923754649,1.71132402426317,10.51,"62",71,53,6166
"9168",9168,0.01,2015,9,25,268,0.0510144927536232,0.12960511209435,-0.316457368778521,6.71,"58.5",72,45,5748
"9169",9169,0.01,2015,9,26,269,0.0804347826086957,0.251650053368986,-0.279891784904251,11.86,"60",70,50,5737
"9170",9170,0.02,2015,10,3,276,0.0668115942028985,0.174604534285366,-0.268100679025848,12.3,"58",69,47,5430
"9171",9171,0.18,2015,10,10,283,0.0955072463768116,0.186078227002422,0.454071145153853,9.84,"68.5",81,56,4949
"9172",9172,0.02,2015,10,17,290,0.0826086956521739,0.219736822357438,-0.284925826179149,4.25,"60.5",66,55,2805.5
"9173",9173,0.3,2015,10,19,292,0.151594202898551,0.284432475127359,0.521761085948424,6.71,"57",64,50,3975
"9174",9174,0.01,2015,10,20,293,0.112173913043478,0.268184909679965,-0.380983080537254,6.49,"55.5",66,45,4564.5
"9175",9175,0.31,2015,10,25,298,0.146376811594203,0.263678564424079,0.620540349054081,10.96,"55",64,46,3985.5
"9176",9176,0.01,2015,10,27,300,0.224492753623188,0.412027041630708,-0.520579311431297,2.01,"49.5",62,37,1529.5
"9177",9177,0.39,2015,10,28,301,0.142898550724638,0.302062038082924,0.818048672529735,6.26,"59.5",67,52,2938
"9178",9178,0.03,2015,10,29,302,0.143623188405797,0.312310982904261,-0.363814257664541,5.82,"57.5",66,49,4187.5
"9179",9179,0.04,2015,10,30,303,0.214347826086957,0.437255741094619,-0.398731931227471,13.42,"57",63,51,4019
"9180",9180,1.13,2015,10,31,304,0.201739130434783,0.529589065224269,1.75279462987424,12.53,"59.5",65,54,3907
"9181",9181,0.11,2015,11,1,305,0.0918840579710145,0.169178598305067,0.107081759811713,10.51,"55.5",61,50,1003
"9182",9182,0.01,2015,11,2,306,0.138260869565217,0.270168555893076,-0.474743884021717,4.92,"50",58,42,1412.5
"9183",9183,0.01,2015,11,3,307,0.174057971014493,0.447681342949686,-0.366461487837635,4.25,"47",59,35,3911.5
"9184",9184,0.07,2015,11,5,309,0.188840579710145,0.323380745506539,-0.367494296928516,6.71,"47",55,39,3397.5
"9185",9185,0.2,2015,11,7,311,0.199275362318841,0.443990324618281,0.0016321024152552,8.28,"48.5",59,38,3729
"9186",9186,0.27,2015,11,8,312,0.218405797101449,0.406533491813282,0.126912551948482,6.93,"47.5",53,42,1285
"9187",9187,0.16,2015,11,11,315,0.222173913043478,0.380919435534978,-0.163220637340698,8.05,"44",53,35,3308
"9188",9188,0.01,2015,11,13,317,0.276231884057971,0.413461362620767,-0.643909946918456,10.74,"54",58,50,3405.5
"9189",9189,0.66,2015,11,15,319,0.282608695652174,0.568953249847041,0.663308109144794,5.82,"45",53,37,2846
"9190",9190,0.12,2015,11,16,320,0.208985507246377,0.279459272669541,-0.318420306459473,12.97,"41.5",50,33,3440
"9191",9191,0.21,2015,11,17,321,0.276231884057971,0.405749493310094,-0.163233436270377,13.2,"52.5",58,47,2818.5
"9192",9192,0.16,2015,11,18,322,0.224492753623188,0.373254905140473,-0.172784745049544,4.47,"46",54,38,2720.5
"9193",9193,0.39,2015,11,19,323,0.318550724637681,0.609071799501501,0.117308460875708,11.86,"54.5",63,46,3202.5
"9194",9194,0.2,2015,11,23,327,0.272028985507246,0.419073135938266,-0.171876885751648,5.82,"39",51,27,2835
"9195",9195,0.2,2015,11,24,328,0.312028985507246,0.459602064802819,-0.243752137091268,6.26,"43",47,39,1941
"9196",9196,0.01,2015,11,30,334,0.290869565217391,0.495306616654046,-0.567062009215129,0.89,"26.5",35,18,1046.5
"9197",9197,0.56,2015,12,1,335,0.268985507246377,0.397799627833559,0.731560495263672,1.57,"37.5",46,29,2553
"9198",9198,0.44,2015,12,2,336,0.357971014492754,0.54926041105061,0.149344434546709,3.36,"47",52,42,1523
"9199",9199,0.36,2015,12,3,337,0.311304347826087,0.701944595273558,0.0693725010517897,10.74,"52.5",59,46,665
"9200",9200,0.15,2015,12,4,338,0.30304347826087,0.593859025526672,-0.257710115839598,9.4,"48",53,43,2825.5
"9201",9201,0.02,2015,12,5,339,0.363913043478261,0.728405222934291,-0.472145218965962,10.07,"50",59,41,1738.5
"9202",9202,0.41,2015,12,6,340,0.294927536231884,0.445720247228493,0.258171946380362,14.54,"52.5",56,49,1356.5
"9203",9203,1.31,2015,12,7,341,0.227391304347826,0.389979834221905,2.77606327468756,15.88,"55.5",60,51,1508
"9204",9204,0.2,2015,12,8,342,0.177971014492754,0.360112644591305,0.0611724854378475,14.99,"59.5",62,57,760
"9205",9205,0.68,2015,12,9,343,0.257391304347826,0.47225258749303,0.894878518073575,11.18,"53",58,48,863.5
"9206",9206,1.21,2015,12,10,344,0.263913043478261,0.485471927434909,1.94879848464274,16.33,"46.5",51,42,1992.5
"9207",9207,0.17,2015,12,11,345,0.294927536231884,0.4683626774338,-0.266732475175804,14.76,"45",49,41,2583.5
"9208",9208,1.02,2015,12,12,346,0.259710144927536,0.389886752088847,1.9500274143688,12.53,"46.5",51,42,1216.5
"9209",9209,0.84,2015,12,13,347,0.274202898550725,0.508933156933962,1.11173165619212,8.28,"42",46,38,1149.5
"9210",9210,0.24,2015,12,14,348,0.247246376811594,0.423020942528336,-0.0171300663467951,4.92,"38",41,35,2844
"9211",9211,0.51,2015,12,16,350,0.217971014492754,0.362006579848167,0.806695241919993,8.95,"43",46,40,2748.5
"9212",9212,1.65,2015,12,17,351,0.206376811594203,0.360453027920065,4.00502444586466,18.79,"48.5",54,43,1775
"9213",9213,0.62,2015,12,18,352,0.21231884057971,0.341962953478264,1.1921793143777,8.72,"48",53,43,1449
"9214",9214,0.1,2015,12,20,354,0.29536231884058,0.550033634560183,-0.355182495333754,12.3,"46",50,42,1503
"9215",9215,0.57,2015,12,21,355,0.299420289855072,0.522299452247044,0.518054746143875,14.99,"48.5",54,43,521
"9216",9216,0.39,2015,12,22,356,0.20536231884058,0.454185048158803,0.406525229987013,8.28,"43",47,39,1663.5
"9217",9217,0.48,2015,12,23,357,0.222608695652174,0.467180693641667,0.550945935589642,11.41,"39",43,35,2746
"9218",9218,0.23,2015,12,24,358,0.185507246376812,0.338602387990103,0.131401180857853,7.16,"39",44,34,1686.5
"9219",9219,0.01,2015,12,25,359,0.205507246376812,0.488974124877441,-0.399831476616098,5.37,"35.5",43,28,2715
"9220",9220,0.67,2015,12,27,361,0.274347826086957,0.448708861004253,0.8817569883232,5.82,"38",42,34,1569
"9221",9221,0.49,2015,12,28,362,0.28695652173913,0.467406185452748,0.434404773792614,4.7,"41.5",48,35,2762
"9222",9222,0.28,2015,12,29,363,0.197101449275362,0.291245305184455,0.284634805261961,5.82,"38.5",44,33,2758.5
"9223",9223,0.06,2016,1,3,3,0.260579710144928,0.582282234118904,-0.344471629721693,6.49,"27.5",31,24,1804.5
"9224",9224,0.13,2016,1,4,4,0.230434782608696,0.413771870872489,-0.242729846272335,2.91,"31.5",33,30,925
"9225",9225,0.14,2016,1,5,5,0.237536231884058,0.497681110389508,-0.195981382149951,2.24,"37",41,33,953
"9226",9226,0.02,2016,1,6,6,0.207391304347826,0.424231665948997,-0.44171927602018,3.8,"36",39,33,612
"9227",9227,0.01,2016,1,7,7,0.245217391304348,0.514706108878284,-0.456993587694082,2.24,"40",43,37,1248.5
"9228",9228,0.13,2016,1,9,9,0.300579710144928,0.467936282923632,-0.364536190865897,2.91,"43.5",49,38,1671
"9229",9229,0.1,2016,1,11,11,0.271594202898551,0.500598533488269,-0.342778077480269,4.47,"42.5",48,37,2329.5
"9230",9230,0.53,2016,1,12,12,0.252608695652174,0.407592112194622,0.680561021787816,4.47,"45.5",54,37,2321
"9231",9231,0.51,2016,1,13,13,0.283768115942029,0.579837962784521,0.39016397438269,7.61,"45.5",53,38,2320
"9232",9232,0.17,2016,1,14,14,0.245507246376812,0.423144865445157,-0.178443016902442,8.05,"42",46,38,921
"9233",9233,0.14,2016,1,15,15,0.289710144927536,0.634593364508265,-0.235915080901522,7.38,"43",52,34,1693
"9234",9234,0.23,2016,1,16,16,0.284782608695652,0.376737577162188,-0.145413178871902,11.63,"48.5",54,43,1393
"9235",9235,1.26,2016,1,17,17,0.293188405797101,0.500216108454851,1.93278780483368,7.38,"46.5",50,43,633.5
"9236",9236,0.15,2016,1,18,18,0.224782608695652,0.425287476114867,-0.175840138484243,7.61,"46",51,41,2543.5
"9237",9237,1.38,2016,1,19,19,0.251014492753623,0.583715646243292,1.93413610635994,7.38,"45",48,42,2023
"9238",9238,0.11,2016,1,20,20,0.267826086956522,0.653652339607355,-0.241452645991181,6.93,"43.5",51,36,2135
"9239",9239,0.13,2016,1,21,21,0.188985507246377,0.333938814964377,-0.176635672773376,7.38,"52",58,46,1874.5
"9240",9240,0.44,2016,1,22,22,0.20695652173913,0.320194354341905,0.72781882347627,7.16,"53",59,47,877
"9241",9241,0.1,2016,1,23,23,0.193478260869565,0.37396062267915,-0.249968192372402,6.49,"46",51,41,2350.5
"9242",9242,0.1,2016,1,24,24,0.211014492753623,0.355606958045538,-0.312183128709779,7.83,"44",48,40,2766
"9243",9243,0.04,2016,1,26,26,0.18,0.339424253007076,-0.41246316007089,8.28,"52",57,47,2774
"9244",9244,0.56,2016,1,28,28,0.168550724637681,0.313248047561254,1.2496463374948,9.62,"53",61,45,1291.5
"9245",9245,0.43,2016,1,29,29,0.169420289855072,0.314099478706101,0.829608859009757,11.41,"46.5",52,41,609.5
"9246",9246,0.35,2016,1,30,30,0.168840579710145,0.313249272248739,0.578323515292968,7.61,"39",45,33,3087.5
"9247",9247,0.1,2016,1,31,31,0.248405797101449,0.406428574104051,-0.365146071308105,4.03,"39.5",48,31,3405
"9248",9248,0.03,2016,2,2,33,0.113913043478261,0.210169521152529,-0.39926361833104,7.61,"41.5",50,33,1308
"9249",9249,0.17,2016,2,3,34,0.139420289855072,0.259160886085044,0.117995082540707,9.17,"44.5",48,41,2425.5
"9250",9250,0.13,2016,2,4,35,0.126811594202899,0.248148987230651,0.0128487560343652,8.28,"49.5",57,42,3366.5
"9251",9251,0.13,2016,2,5,36,0.129420289855072,0.246426722540936,0.00235246461483585,9.17,"48",59,37,3520
"9252",9252,0.08,2016,2,11,42,0.146231884057971,0.290091777816422,-0.228313551512944,3.58,"53",59,47,3125.5
"9253",9253,0.46,2016,2,12,43,0.254347826086957,0.506517749125367,0.406011781952666,6.04,"49",56,42,3448
"9254",9254,0.07,2016,2,13,44,0.215652173913043,0.437927868962826,-0.332593982333212,8.5,"43.5",50,37,4273.5
"9255",9255,0.13,2016,2,14,45,0.192608695652174,0.342296105792807,-0.182907998638089,9.84,"54",60,48,3782.5
"9256",9256,0.19,2016,2,17,48,0.29536231884058,0.481528142571814,-0.218808226405721,8.05,"56",67,45,2450
"9257",9257,0.24,2016,2,18,49,0.249275362318841,0.40213152238518,-0.0230654942537835,14.54,"46.5",50,43,2211.5
"9258",9258,0.31,2016,2,19,50,0.157101449275362,0.313477184878015,0.487750171624566,12.3,"45",50,40,2128
"9259",9259,0.08,2016,2,21,52,0.191449275362319,0.35085305857681,-0.317652283877468,4.7,"43.5",55,32,4649.5
"9260",9260,0.28,2016,2,26,57,0.151304347826087,0.24796769858117,0.519001680099014,4.03,"48",57,39,3750
"9261",9261,0.04,2016,2,27,58,0.168695652173913,0.306277042232136,-0.420193597391381,6.26,"52.5",60,45,3428.5
"9262",9262,0.06,2016,2,28,59,0.156666666666667,0.286713972384996,-0.337153665245389,11.41,"46.5",56,37,3769
"9264",9264,0.1,2016,3,1,61,0.183768115942029,0.308645529833341,-0.271405569966495,13.87,"51.5",58,45,4727
"9265",9265,0.21,2016,3,2,62,0.171014492753623,0.321376382453092,0.121307941015445,7.38,"47.5",56,39,4451.5
"9266",9266,0.01,2016,3,3,63,0.137536231884058,0.287081694650215,-0.44425065847354,7.61,"53.5",64,43,2307.5
"9267",9267,0.01,2016,3,4,64,0.234927536231884,0.36846910313607,-0.610437983313955,4.7,"49",61,37,1830.5
"9268",9268,0.31,2016,3,5,65,0.171014492753623,0.276427551020773,0.502791804699426,8.95,"54.5",61,48,1089
"9269",9269,0.35,2016,3,6,66,0.149420289855072,0.27697358154955,0.724183544953164,13.65,"49",55,43,3349.5
"9270",9270,0.07,2016,3,7,67,0.144057971014493,0.223996578496582,-0.330620992122086,6.71,"45.5",53,38,2863.5
"9271",9271,0.08,2016,3,8,68,0.204057971014493,0.309222549024541,-0.401193158150466,7.61,"40.5",48,33,2975.5
"9272",9272,0.39,2016,3,9,69,0.135652173913043,0.229535837653434,1.10809635953661,11.41,"52.5",60,45,2923.5
"9273",9273,0.21,2016,3,10,70,0.152898550724638,0.230039008516045,0.248225071233427,11.63,"48",59,37,1074.5
"9274",9274,0.11,2016,3,11,71,0.18463768115942,0.317224079783587,-0.235283781768202,4.92,"43.5",52,35,1604.5
"9275",9275,0.52,2016,3,12,72,0.182753623188406,0.299729702045276,1.12516835839196,13.65,"44",50,38,2706.5
"9276",9276,0.64,2016,3,13,73,0.218405797101449,0.364907817482741,1.15534439850276,13.2,"48",54,42,1522.5
"9277",9277,0.72,2016,3,14,74,0.153333333333333,0.224156370490273,2.52799715407266,11.41,"46",52,40,4907.5
"9278",9278,0.15,2016,3,15,75,0.177101449275362,0.295655311276669,-0.0916656939404727,8.5,"47",52,42,5767.5
"9279",9279,0.01,2016,3,16,76,0.121884057971014,0.247275003864588,-0.45246812747917,8.05,"48.5",57,40,5633
"9280",9280,0.01,2016,3,19,79,0.0946376811594203,0.179833090180744,-0.470645758655172,3.13,"56",64,48,5658
"9281",9281,0.49,2016,3,20,80,0.154782608695652,0.254764070186124,1.31579539869749,7.61,"53.5",61,46,1869
"9282",9282,0.39,2016,3,21,81,0.208550724637681,0.337121357806314,0.538231325784368,10.74,"47.5",52,43,2210
"9283",9283,0.52,2016,3,22,82,0.225652173913043,0.326368062977935,0.901889184257765,9.62,"48.5",57,40,6241.5
"9284",9284,0.01,2016,3,23,83,0.134057971014493,0.227106601301341,-0.546254359422534,8.05,"47",55,39,5994
"9285",9285,0.14,2016,3,24,84,0.178405797101449,0.358270449883907,-0.107197780653956,6.93,"50.5",59,42,5696.5
"9286",9286,0.21,2016,3,26,86,0.200289855072464,0.268645682980022,0.0361448016577967,7.83,"48.5",55,42,5904.5
"9287",9287,0.1,2016,3,27,87,0.139710144927536,0.268234812708023,-0.148042472662791,8.5,"48.5",55,42,5401
"9288",9288,0.12,2016,4,3,94,0.0481159420289855,0.0759116235833183,0.946944019608759,8.05,"57.5",73,42,6695.5
"9289",9289,0.07,2016,4,4,95,0.123913043478261,0.208024442789673,-0.259166868831711,8.95,"50.5",60,41,6768
"9290",9290,0.18,2016,4,12,103,0.137246376811594,0.301885662315519,0.141621906984511,7.38,"54.5",61,48,4881.5
"9291",9291,0.01,2016,4,13,104,0.111159420289855,0.225444242695095,-0.448711482185285,11.41,"53.5",64,43,6997.5
"9292",9292,1.23,2016,4,14,105,0.124057971014493,0.242991883431257,4.55135378749546,13.87,"48",53,43,7040.5
"9293",9293,0.54,2016,4,21,112,0.102753623188406,0.183958787407997,2.37687137957611,5.14,"59",74,44,6166.5
"9294",9294,0.33,2016,4,22,113,0.0982608695652174,0.184103204126981,1.25874577541272,6.04,"56",65,47,4240.5
"9295",9295,0.04,2016,4,23,114,0.102608695652174,0.180070673820954,-0.34768957278644,9.4,"53",62,44,7520
"9296",9296,0.42,2016,4,24,115,0.081304347826087,0.146517546063084,2.31163885332946,4.03,"47",53,41,6935
"9297",9297,0.02,2016,4,26,117,0.0886956521739131,0.228742811159802,-0.300318299952699,4.25,"47.5",60,35,6707.5
"9298",9298,0.01,2016,4,27,118,0.0734782608695652,0.156128021441649,-0.406578270085166,4.47,"54",61,47,6728
"9299",9299,0.06,2016,4,29,120,0.0652173913043478,0.148637030217635,-0.0351015577794342,3.8,"54",61,47,7321.5
"9300",9300,0.03,2016,5,4,125,0.0947826086956522,0.235307112812498,-0.27531088168709,8.95,"58.5",65,52,6101
"9301",9301,0.01,2016,5,8,129,0.0676811594202898,0.16080811480417,-0.358695576342855,4.92,"57",67,47,4477
"9302",9302,0.82,2016,5,14,135,0.0684057971014493,0.156427235371272,4.80475283677219,6.26,"55.5",59,52,7818.5
"9303",9303,0.3,2016,5,15,136,0.0707246376811594,0.174518824541515,1.31375720024002,4.92,"57",62,52,8256.5
"9304",9304,0.09,2016,5,19,140,0.0585507246376812,0.133331468443906,0.235872864293472,6.26,"54",61,47,7451
"9305",9305,0.04,2016,5,22,143,0.0791304347826087,0.194299186599027,-0.20139268448592,8.95,"56",63,49,7443
"9306",9306,0.01,2016,5,23,144,0.0650724637681159,0.155550475904559,-0.354048828509575,5.14,"54.5",64,45,6853
"9307",9307,0.01,2016,6,10,162,0.0392753623188406,0.108048448291383,-0.270946624239262,9.17,"56",67,45,7210.5
"9308",9308,0.41,2016,6,14,166,0.0378260869565217,0.133712483085882,2.78338943720337,7.83,"54.5",64,45,7748
"9309",9309,0.13,2016,6,15,167,0.0210144927536232,0.0719097663238702,1.51558700323852,7.61,"53.5",66,41,5008.5
"9310",9310,0.01,2016,6,16,168,0.0243478260869565,0.0679419791584651,-0.2111776292753,6.04,"55.5",66,45,7430
