,Site9
657,-0.009889281523460022
658,1.2466311943985264
659,1.7591592832614418
660,-0.3102417637065664
661,-0.16309660271043905
662,-0.6458649960909917
663,-0.3499213576830502
664,1.470931121460039
665,0.7726804885683034
666,0.9968117091205422
667,1.5520165891123274
668,1.1003732411397353
669,1.3673318570114332
670,0.15738795792052687
671,0.6510312605453474
672,-0.05778989194157437
673,-0.42255662138695455
674,-1.4731308295372136
675,-1.767705853947363
676,-1.112391493003691
677,-1.2165283668674352
678,-1.0456518390357665
679,-0.018091304667550344
680,0.41053836952299894
681,0.6815243783065542
682,-0.6526933592073837
683,0.8495241969154675
684,1.666574177242287
685,-1.6609278356741806
686,-0.8702141624765594
687,0.9348083100156968
688,1.009001238220615
689,1.036442458241612
690,0.8860239188672574
691,-0.9322109928943677
692,0.5211573267362214
693,-0.47282464291323045
694,-1.5470975896611554
695,0.1715358568390727
696,0.5130265948781482
697,-0.7177629401376864
698,0.5953502549411396
699,0.38496756811349486
700,0.17255219832133184
701,-1.6904017386596961
702,0.8638482979025108
703,-0.8662598385148012
704,-1.3902531629852775
705,0.20033012372096107
706,0.8188902907733872
707,-2.004162501714001
708,-0.2973085069152012
709,-0.4848919159712001
710,0.9165576855711386
711,1.7165001572479603
712,-0.49729412483440666
713,1.0018228715056836
714,1.031278117555799
715,-1.6693028624074244
716,-0.28335602194409387
717,0.4840306514668106
718,0.5553433524302482
719,-0.09577261288809501
720,-0.7658329045321132
721,-2.076841234545543
722,-2.1497276182358203
723,-1.133104552218186
724,0.0027871416562659204
725,0.7202920616202947
726,-0.17611580012896025
727,0.7032536862121779
728,-0.08997734667681431
729,0.5641069537125576
730,1.207778913574747
731,0.09933793563559433
732,-0.5821970806890768
733,0.29054637077112705
734,1.1282664950035353
735,1.098922626245112
736,1.2039926079284988
737,-0.045488255333398286
738,-1.0365557618970893
739,-0.35770754032663166
740,-0.04803616912722789
741,0.7923269244805659
742,-0.30548844635967337
743,-0.15004556199291383
744,-2.8897263989570505
745,0.4571532050647406
746,-0.6831660794695344
747,0.698818314353687
748,-0.6989532474130334
749,0.8894787272097905
750,-0.031034603649613572
