,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
199,865.3778366,499.4964756,501.5489195,384.3793789,426.7627821,508.569448,494.6457338,709.3157942
200,753.4865283,583.5298055,941.6266924,456.4256663,243.4426774,504.4543387,475.0207963,522.3220273
201,784.9928309,771.6872352,993.7028462,688.5995831,998.0049795,729.7199975,617.1086929,564.1420204
202,701.5707031,748.0046136,768.6864482,441.3661312,797.9421416,603.1691593,568.0069009,484.3325272
203,640.4649624,640.7980677,1038.247765,1065.12986,1230.741906,894.4728256,877.2520037,382.312014
204,852.6579725,770.2557441,1110.995015,854.3566455,1209.632699,986.8432916,735.5511502,566.7553396
205,1025.481865,1169.480357,1343.608688,821.0427971,1095.94304,748.6140182,779.8161801,1041.256607
206,1371.355846,1151.961639,1269.392279,734.5055026,961.2606579,1200.68016,707.2145571,980.3329953
207,1900.938051,1512.220824,1332.618377,536.072549,824.845036,464.7576205,348.3769167,1311.538727
208,1505.624682,1794.931299,1665.766642,976.2714964,1655.131536,1079.378215,1282.420807,1092.654233
209,2225.648215,1523.68246,1697.719492,199.0379117,884.3362737,180.5121422,184.5358207,1170.43061
210,1814.045295,1651.086925,1332.136726,988.4777083,1584.86224,708.121829,423.3255987,1506.980352
211,1965.091269,1131.932306,325.9830858,336.9991952,860.4660164,547.7920644,468.8721043,1513.795734
212,801.8013323,344.7854092,258.7610333,157.0659805,1337.20888,158.0065048,177.3794235,1936.569381
213,633.2939199,142.7567132,382.814125,445.4284082,1369.933566,883.2544776,801.6985407,1222.229621
214,231.0401283,146.3990219,333.3299954,337.009076,794.1404313,680.829131,827.9718061,1167.162639
215,423.7631103,158.2867085,176.1057132,436.7760439,202.3702087,525.2483077,385.9848355,1141.610654
216,1903.475699,563.6309406,588.5321954,87.27682739,1565.28565,136.6422545,264.7673114,1340.204193
217,943.6011582,487.0277073,686.2382946,732.4323674,1171.233037,777.3906879,931.7354696,1307.918203
218,1509.99119,801.8048184,1176.698531,642.6616288,1760.318431,931.8723573,690.7712572,1198.534142
219,1283.115572,1161.289543,881.7569267,822.1670083,1174.707626,636.4549271,613.7528507,771.6444301
220,986.136421,809.833299,1075.244893,630.7081338,861.7115326,499.5068255,344.5464108,504.4975223
221,822.6663159,818.807723,834.953799,631.9963935,567.5796866,493.7356819,464.7036391,417.7407157
222,797.489764,637.0878309,943.7066469,1069.630143,1187.879964,991.1976513,1002.959018,382.3415602
223,830.3757539,927.3083393,966.7010371,633.1367897,822.908029,519.6012063,355.2668326,585.7934526
224,517.4577963,962.1677204,1077.23356,233.0089097,750.1820252,503.5694481,438.5331047,642.1490659
225,1237.891961,1294.634317,1049.864664,305.8047885,1090.020374,486.0249614,655.3174921,622.2300651
226,1256.128527,1433.964977,1434.635285,617.2538002,927.6523535,440.753616,704.0146412,936.538544
227,1307.037999,1658.735589,1621.911514,939.2278173,1663.226064,981.9794136,609.6477327,789.9619448
228,1164.852234,695.6966178,1084.609887,677.4960844,1038.816637,913.9296753,1155.181004,1377.251167
229,1913.931919,1269.522281,1241.148922,384.7876599,1352.567245,357.2365093,315.3753936,1415.432691
230,1914.629876,1459.658289,1688.665892,594.3891407,1490.995687,434.36224,273.518941,1653.882624
231,2165.605267,1979.700773,1589.581765,190.0393153,1506.343543,386.3595404,481.6469663,1590.431605
232,1767.916845,1586.63809,273.7778806,187.5214412,1807.401649,202.3906426,212.4139187,1509.82681
233,1429.667287,249.4603883,1128.667356,949.615403,930.0991704,1161.927547,719.7310948,2058.15904
234,651.8854279,147.1297115,778.4296494,1334.239285,876.2214372,1038.951237,711.0594366,2172.799615
235,64.64227895,165.7698208,315.3867115,306.9178432,510.099364,270.7374816,209.5209188,1374.141812
236,240.0106608,107.2191601,428.5682631,753.3918303,530.6570147,1415.752276,1025.411885,1191.415253
237,1014.299486,752.1072413,1163.422081,757.8655563,1291.495032,954.9215391,898.5934774,1244.555186
238,1313.889077,1260.074805,942.5723099,963.0926062,1082.396775,971.8877393,468.3147848,1079.909255
239,302.0454293,225.6468018,240.8601997,148.1861135,972.0115962,746.8361833,292.5531291,784.1738128
240,1067.500392,785.3707193,864.5831656,773.1553759,1033.689171,962.2597905,412.9619635,439.1332205
241,731.6731676,902.7778427,912.5765793,565.2645596,780.8089802,589.1684615,486.513945,554.5753193
242,280.8858136,270.2892098,315.4578487,544.8273993,833.289153,833.5959753,664.2983953,479.6474367
243,578.5049571,437.8293751,270.4720282,206.9933499,224.5056229,255.6656345,431.8939815,460.0569485
244,1049.755032,1024.43406,1024.129949,567.993982,835.6179443,608.9053583,863.4753726,528.8157104
245,1000.391316,828.7744545,1269.889444,1036.335033,1197.98803,806.0153707,692.2263694,963.6685115
246,1315.090592,737.4441013,1160.485162,674.5217607,1069.540867,742.6078345,310.6161949,920.7081937
247,1772.151113,1783.874317,1535.616986,943.0872765,1842.166163,1039.537529,1067.059831,1447.898594
248,1747.255977,1722.761934,1713.658502,452.1390049,1189.836728,623.5965923,519.340638,1213.935937
249,2132.516546,1106.738663,1884.93706,1272.638159,2142.142806,1209.015381,1371.333916,1555.15344
250,1693.416314,1322.23463,192.4219178,200.0607469,1942.365556,457.090869,477.0538678,1254.671972
251,1673.536153,1324.829742,515.5479353,173.4747931,918.4122555,168.4164926,216.3341822,1583.395981
252,1406.599582,556.5598568,198.6577354,131.4101375,841.7971539,169.4910683,169.0668835,1870.026626
253,867.7811584,131.0368787,299.0340467,537.6836953,962.77253,1093.04654,1273.026706,2435.90058
254,873.1120147,669.2307825,1294.94581,1546.660095,1487.47736,1598.394912,1637.365628,1736.348082
255,746.2579797,830.9457542,796.2950711,643.049856,620.4062171,1808.289652,1549.534421,626.6133208
256,454.5023063,302.255084,586.2300906,694.2848839,516.4224124,1464.398365,1367.910675,825.4623363
257,352.0554514,729.2960123,459.2386589,916.3988014,1160.968324,1027.823304,776.8180388,1289.478881
