,Site9
5466,625.0
5467,648.5
5468,1119.0
5469,1538.5
5470,378.5
5471,900.5
5472,1532.0
5473,2026.5
5474,2020.0
5475,1969.5
5476,1463.0
5477,1325.5
5478,364.0
5479,916.5
5480,1054.5
5481,713.0
5482,1087.5
5483,1261.5
5484,476.0
5485,413.5
5486,2072.0
5487,2218.5
5488,1650.5
5489,485.5
5490,1948.5
5491,316.0
5492,819.0
5493,2050.0
5494,1275.0
5495,1759.0
5496,1463.5
5497,656.5
5498,1864.5
5499,1017.5
5500,1123.0
5501,815.5
5502,958.0
5503,2558.0
5504,2765.0
5505,1977.5
5506,835.0
5507,1793.5
5508,1194.5
5509,1240.0
5510,464.0
5511,843.0
5512,1131.5
5513,834.5
5514,630.5
5515,1958.5
5516,1613.5
5517,1936.5
5518,1797.5
5519,2533.0
5520,3004.0
5521,3159.5
5522,3492.5
5523,1582.0
5524,2373.5
5525,2669.0
5526,3404.0
5527,3998.0
5528,3907.0
5529,3373.0
5530,1816.5
5531,1163.5
5532,1748.0
5533,4327.5
5534,3875.5
5535,2978.5
5536,4224.5
5537,4339.5
5538,3747.0
5539,3853.5
5540,4624.5
5541,4495.0
5542,4709.0
5543,3007.0
5544,1281.5
5545,4317.5
5546,2597.5
5547,983.5
5548,2037.5
5549,4671.5
5550,2439.5
5551,4448.0
5552,4453.5
5553,2424.0
5554,3281.0
5555,2265.5
5556,2577.5
5557,4114.0
5558,2043.0
5559,5238.5
5560,4907.0
5561,4427.5
5562,5451.0
5563,4652.0
5564,3425.5
5565,3091.0
5566,4422.5
5567,2915.0
5568,5494.5
5569,3998.5
5570,3873.5
5571,3349.0
5572,3919.0
5573,5790.5
5574,4227.0
5575,4579.0
5576,5861.5
5577,2315.5
5578,4381.0
5579,6392.0
5580,6971.5
5581,6912.5
5582,6896.5
5583,6646.5
5584,6778.0
5585,4420.0
5586,5752.0
5587,3194.0
5588,4432.0
5589,5741.0
5590,2727.0
5591,6825.5
5592,2933.5
5593,6863.5
5594,7341.0
5595,7118.0
5596,7162.5
5597,7600.5
5598,5761.5
5599,6080.5
5600,5774.5
5601,7834.0
5602,7890.0
5603,7690.5
5604,5600.5
5605,2761.0
5606,2464.0
5607,5094.0
5608,6326.0
5609,1886.5
5610,2655.0
5611,5669.5
5612,7275.0
5613,2476.5
5614,3959.5
5615,4217.5
5616,2029.5
5617,2656.0
5618,4934.5
5619,6191.5
5620,5479.0
5621,8140.0
5622,7993.5
5623,7107.5
5624,6776.0
5625,7060.5
5626,2458.0
5627,3086.0
5628,4342.0
5629,8464.5
5630,8384.0
5631,8316.5
5632,8425.0
5633,8405.5
5634,8127.5
5635,8750.5
5636,8536.0
5637,8833.0
5638,8748.5
5639,8764.0
5640,8509.5
5641,8085.5
5642,8592.0
5643,8482.5
5644,8043.0
5645,8550.5
5646,6326.5
5647,8046.5
5648,8210.0
5649,6546.5
5650,8533.5
5651,8241.0
5652,5249.0
5653,4181.5
5654,8087.5
5655,8456.0
5656,8663.0
5657,8566.0
5658,8658.5
5659,7906.5
5660,8066.0
5661,8036.0
5662,7384.5
5663,8318.5
5664,7112.5
5665,5780.5
5666,3205.5
5667,6361.0
5668,7501.0
5669,8197.5
5670,8066.5
5671,7418.0
5672,7749.5
5673,8305.0
5674,8056.0
5675,8211.5
5676,5759.0
5677,5591.0
5678,7842.5
5679,7839.5
5680,3019.5
5681,4123.0
5682,7699.0
5683,7962.0
5684,8050.5
5685,8039.0
5686,7926.0
5687,7152.5
5688,2416.0
5689,4718.5
5690,7777.0
5691,7733.0
5692,7672.0
5693,7543.5
5694,5992.5
5695,6521.5
5696,6268.0
5697,6215.0
5698,6747.0
5699,6498.5
5700,3549.0
5701,6375.0
5702,7168.5
5703,7083.5
5704,6906.5
5705,7061.0
5706,6283.0
5707,6870.0
5708,6370.5
5709,5288.5
5710,6218.5
5711,6729.5
5712,6194.0
5713,6074.5
5714,3808.5
5715,2829.5
5716,4072.5
5717,4435.0
5718,5115.5
5719,2534.5
5720,4642.0
5721,4394.5
5722,5161.0
5723,3033.5
5724,5250.0
5725,5906.0
5726,5658.0
5727,5984.0
5728,4927.5
5729,5672.0
5730,5388.5
5731,2117.0
5732,3090.5
5733,3208.5
5734,2858.0
5735,4705.0
5736,5320.0
5737,5254.0
5738,5155.5
5739,5040.5
5740,4401.5
5741,4760.0
5742,1796.5
5743,5170.0
5744,5213.0
5745,4367.0
5746,4857.5
5747,4179.5
5748,4191.0
5749,1500.5
5750,4320.0
5751,4525.0
5752,4293.0
5753,3202.0
5754,1621.0
5755,2339.5
5756,1739.0
5757,1574.5
5758,2199.5
5759,3402.0
5760,3976.0
5761,2941.0
5762,3041.0
5763,2033.0
5764,1316.5
5765,2644.0
5766,1294.0
5767,1842.5
5768,2568.5
5769,3018.0
5770,2530.5
5771,2512.5
5772,835.5
5773,2427.5
5774,2001.0
5775,1624.0
5776,1415.0
5777,754.5
5778,682.0
5779,1912.0
5780,2057.5
5781,2231.5
5782,1703.5
5783,1185.5
5784,2385.5
5785,512.5
5786,1149.0
5787,2011.0
5788,2288.0
5789,1748.5
5790,998.5
5791,780.5
5792,945.5
5793,1352.5
5794,1065.5
5795,495.5
5796,1713.5
5797,1635.5
5798,1701.5
5799,2484.0
5800,1619.5
5801,595.5
5802,940.0
5803,2328.0
5804,2358.0
5805,2280.0
5806,2292.0
5807,2221.5
5808,392.0
5809,1126.0
5810,385.0
5811,474.0
5812,1324.5
5813,366.0
5814,928.0
5815,298.5
5816,343.5
5817,848.5
5818,443.0
5819,976.0
5820,323.0
5821,708.0
5822,834.0
5823,1068.5
5824,626.5
5825,435.0
5826,828.0
5827,1522.0
5828,1035.5
5829,1062.5
5830,475.5
5831,562.0
5832,740.0
5833,1692.5
5834,825.5
5835,476.0
5836,1226.5
5837,487.5
5838,1979.0
5839,2091.5
5840,2091.0
5841,2070.0
5842,146.0
5843,961.5
5844,699.0
5845,1063.0
5846,1104.0
5847,2097.0
5848,915.5
5849,2166.0
5850,552.0
5851,394.5
5852,613.5
5853,657.5
5854,1246.0
5855,528.0
5856,329.0
5857,1483.5
5858,189.5
5859,912.0
5860,843.0
5861,2218.0
5862,1011.5
5863,1018.5
5864,2454.5
5865,1126.5
5866,1227.5
5867,1925.0
5868,1473.0
5869,1948.5
5870,2521.0
5871,2079.0
5872,2586.0
5873,430.5
5874,1181.0
5875,1542.5
5876,2137.5
5877,2178.5
5878,3146.5
5879,2533.0
5880,1829.0
5881,824.5
5882,1112.5
5883,1090.5
5884,1126.5
5885,2647.5
5886,2225.5
5887,1369.5
5888,676.5
5889,1198.5
5890,2908.5
5891,1989.5
5892,2830.0
5893,3432.5
5894,2963.5
5895,3722.0
5896,1597.0
5897,2918.5
5898,2408.0
5899,1645.5
5900,1754.5
5901,3845.5
5902,2205.5
5903,2190.0
5904,1975.5
5905,3545.0
5906,1141.5
5907,621.5
5908,3069.5
5909,1359.5
5910,2090.0
5911,2197.0
5912,2856.5
5913,1468.5
5914,2313.5
5915,5360.0
5916,4076.0
5917,3141.0
5918,1983.5
5919,1658.5
5920,2265.5
5921,1922.0
5922,3019.5
5923,3197.5
5924,3110.5
5925,3314.0
5926,2822.0
5927,5996.0
5928,6123.5
5929,5909.5
5930,6026.0
5931,5707.5
5932,5637.0
5933,2851.5
5934,4969.5
5935,6090.5
5936,6382.5
5937,6065.5
5938,4259.5
5939,3366.0
5940,3819.5
5941,2975.5
5942,3970.0
5943,3471.5
5944,5570.0
5945,6068.5
5946,6672.0
5947,6862.5
5948,6900.0
5949,5535.5
5950,6326.5
5951,5135.0
5952,3690.0
5953,3914.0
5954,6185.5
5955,5107.5
5956,2411.0
5957,3882.5
5958,3727.0
5959,7093.5
5960,7588.5
5961,7130.5
5962,5298.5
5963,2969.5
5964,5874.5
5965,7577.5
5966,7809.0
5967,5975.0
5968,7333.5
5969,8096.5
5970,8064.5
5971,7825.5
5972,7734.0
5973,1121.0
5974,2368.0
5975,2425.0
5976,7419.0
5977,6849.0
5978,4363.0
5979,5269.0
5980,3003.0
5981,4200.0
5982,3621.5
5983,4805.5
5984,3757.0
5985,3172.0
5986,5661.0
5987,8039.5
5988,5737.5
5989,8095.0
5990,8186.5
5991,7041.0
5992,3505.5
5993,7782.5
5994,7980.0
5995,8067.5
5996,8467.5
5997,7753.5
5998,6651.0
5999,1803.5
6000,6157.5
6001,5127.5
6002,8620.0
6003,4494.0
6004,6551.0
6005,6042.5
6006,7078.0
6007,5429.0
6008,4879.5
6009,7936.0
6010,8547.0
6011,8178.0
6012,7651.5
6013,3177.5
6014,4467.5
6015,8638.5
6016,8565.5
6017,8362.0
6018,8673.0
6019,7405.5
6020,8549.0
6021,8048.5
6022,8338.5
6023,7767.0
6024,6947.5
6025,7573.5
6026,7844.5
6027,3933.0
6028,5370.0
6029,4298.0
6030,4429.5
6031,6343.5
6032,4547.5
6033,8401.5
6034,8412.0
6035,8225.0
6036,4508.0
6037,3340.5
6038,4313.5
6039,5473.0
6040,8151.5
6041,7873.0
6042,3984.5
6043,7557.5
6044,8030.0
6045,7830.5
6046,7521.5
6047,7959.5
6048,7963.0
6049,8007.5
6050,7997.0
6051,7961.0
6052,7452.0
6053,6400.5
6054,7772.0
6055,7778.5
6056,7736.5
6057,7705.5
6058,4280.0
6059,2901.0
6060,3602.0
6061,6433.5
6062,7429.5
6063,7302.5
6064,6539.5
6065,7359.0
6066,7212.0
6067,7135.5
6068,7189.5
6069,7139.0
6070,7103.0
6071,7097.5
6072,6968.5
6073,6883.0
6074,6993.0
6075,6855.5
6076,6811.0
6077,6339.5
6078,6489.0
6079,6491.5
6080,6502.0
6081,4799.5
6082,1969.0
6083,2941.5
6084,4123.0
6085,3673.5
6086,5827.5
6087,6055.0
6088,2605.5
6089,5411.5
6090,6059.5
6091,5999.0
6092,5927.0
6093,6032.5
6094,6014.0
6095,6033.0
6096,5683.5
6097,5701.0
6098,5032.5
6099,899.5
6100,2993.0
6101,2729.0
6102,4816.5
6103,4914.0
6104,3499.0
6105,1120.5
6106,3940.0
6107,4933.5
6108,4994.5
6109,4179.5
6110,4852.5
6111,4251.0
6112,3991.0
6113,2412.5
6114,2451.0
6115,1895.0
6116,1490.5
6117,1840.0
6118,1975.0
6119,1165.5
6120,2624.0
6121,1604.0
6122,4091.0
6123,3912.0
6124,2876.0
6125,417.5
6126,1704.0
6127,978.0
6128,1318.5
6129,1638.5
6130,1421.5
6131,1523.0
6132,659.5
6133,2706.5
6134,2533.0
6135,2275.0
6136,699.5
6137,1988.5
6138,861.5
6139,1236.0
6140,3123.5
6141,2662.5
6142,591.5
6143,991.0
6144,2610.5
6145,1683.5
6146,2629.5
6147,2356.0
6148,399.0
6149,2519.5
6150,1734.0
6151,2734.0
6152,2558.5
6153,1531.0
6154,1232.0
6155,1250.5
6156,958.5
6157,464.5
6158,1083.0
6159,1817.5
6160,1895.5
6161,947.5
6162,1365.0
6163,679.5
6164,2027.5
6165,930.0
6166,885.5
6167,144.5
6168,1133.0
6169,885.0
6170,639.0
6171,1264.5
6172,1993.0
6173,881.5
6174,348.0
6175,253.5
6176,1584.0
6177,671.5
6178,157.0
6179,769.0
6180,1802.0
6181,277.5
6182,605.0
6183,1254.5
6184,1600.5
6185,1858.5
6186,1428.5
6187,275.5
6188,589.0
6189,2046.5
6190,708.5
6191,644.0
6192,565.5
6193,1309.5
6194,1999.0
6195,105.5
6196,642.5
6197,1778.0
6198,1959.0
6199,1059.0
6200,1675.5
6201,1908.0
6202,1345.0
6203,1948.5
6204,1994.0
6205,1053.5
6206,851.5
6207,1891.0
6208,1878.0
6209,2237.5
6210,2172.0
6211,297.0
6212,506.5
6213,715.5
6214,622.5
6215,715.0
6216,2326.0
6217,1798.0
6218,1933.5
6219,2099.5
6220,1825.5
6221,214.0
6222,761.5
6223,1129.0
6224,1034.0
6225,908.5
6226,1952.5
6227,2267.5
6228,2541.5
6229,794.0
6230,1512.0
6231,1563.5
6232,1767.5
6233,1614.5
6234,738.5
6235,1737.0
6236,925.0
6237,1444.0
6238,316.5
6239,379.5
6240,262.5
6241,1501.0
6242,692.5
6243,402.5
6244,1687.0
6245,2735.0
6246,3184.0
6247,2516.0
6248,3180.0
6249,1999.0
6250,365.0
6251,748.0
6252,2775.0
6253,1014.5
6254,705.5
6255,1378.5
6256,1290.0
6257,2135.0
6258,3016.5
6259,1668.5
6260,3699.0
6261,1714.5
6262,1948.5
6263,2769.0
6264,2077.0
6265,1545.5
6266,1475.0
6267,1779.0
6268,2690.5
6269,2838.0
6270,961.0
6271,1026.5
6272,962.0
6273,4193.5
6274,2045.0
6275,4315.5
6276,598.5
6277,455.0
6278,943.0
6279,4899.5
6280,921.0
6281,1513.0
6282,4916.0
6283,1355.0
6284,3297.5
6285,3513.0
6286,2865.0
6287,2761.0
6288,4038.5
6289,1645.5
6290,4080.0
6291,3148.0
6292,1691.0
6293,4366.5
6294,5386.0
6295,2194.0
6296,3729.0
6297,5786.0
6298,2667.5
6299,2960.5
6300,4322.5
6301,2991.5
6302,4463.5
6303,4172.5
6304,4407.5
6305,3451.5
6306,3214.0
6307,4155.5
6308,4807.5
6309,6498.0
6310,3837.0
6311,2233.0
6312,5828.0
6313,2048.5
6314,5048.0
6315,6820.5
6316,4750.5
6317,2347.0
6318,4370.5
6319,2390.0
6320,2986.5
6321,3527.5
6322,6518.0
6323,5981.0
6324,6660.5
6325,2512.5
6326,3495.0
6327,6775.0
6328,6748.5
6329,3008.5
6330,6184.0
6331,7745.5
6332,7736.5
6333,7768.0
6334,6944.0
6335,3257.0
6336,4848.5
6337,4686.0
6338,5155.5
6339,5098.0
6340,5807.5
6341,4411.0
6342,6834.0
6343,8142.0
6344,5558.5
6345,7552.5
6346,8116.5
6347,8304.5
6348,6051.5
6349,7938.5
6350,8415.5
6351,8286.5
6352,8057.0
6353,5305.0
6354,2732.5
6355,6138.0
6356,6739.0
6357,8392.5
6358,3785.5
6359,6321.0
6360,8475.5
6361,8119.0
6362,5611.5
6363,4574.0
6364,4977.5
6365,6162.0
6366,6143.5
6367,2356.5
6368,3933.0
6369,5861.0
6370,1548.0
6371,1948.5
6372,5599.0
6373,7924.5
6374,8475.5
6375,7218.0
6376,8751.0
6377,8816.5
6378,8817.0
6379,8837.0
6380,8247.5
6381,7470.0
6382,6272.0
6383,5745.5
6384,8629.0
6385,8292.0
6386,5159.5
6387,8620.0
6388,7885.0
6389,8601.5
6390,8324.0
6391,8391.5
6392,6617.5
6393,8495.0
6394,8181.0
6395,8340.5
6396,8447.0
6397,8351.0
6398,5976.0
6399,8388.0
6400,8280.0
6401,8330.5
6402,8285.0
6403,8191.5
6404,8191.0
6405,5792.5
6406,8101.5
6407,7923.0
6408,7863.5
6409,8179.5
6410,7887.5
6411,7929.5
6412,5316.0
6413,8048.0
6414,7983.5
6415,8049.5
6416,8042.5
6417,8024.5
6418,7275.0
6419,6586.5
6420,7649.0
6421,7527.5
6422,6975.0
6423,6588.5
6424,6757.0
6425,6861.5
6426,6182.0
6427,6191.5
6428,4630.5
6429,4288.5
6430,5864.5
6431,6459.5
6432,7112.5
6433,6738.0
6434,7099.0
6435,6932.5
6436,6180.5
6437,6505.0
6438,5991.0
6439,4429.5
6440,6129.0
6441,6757.0
6442,6608.5
6443,5451.5
6444,5372.0
6445,5647.0
6446,5203.5
6447,6169.5
6448,6398.0
6449,5925.5
6450,5144.0
6451,4408.5
6452,4332.5
6453,3108.5
6454,3620.0
6455,2905.0
6456,5153.0
6457,5984.5
6458,5894.0
6459,5454.5
6460,5582.5
6461,4921.5
6462,5644.0
6463,3615.5
6464,1940.0
6465,2786.0
6466,3582.5
6467,2617.0
6468,3728.0
6469,4433.5
6470,4358.0
6471,4936.5
6472,1952.0
6473,4900.0
6474,4967.0
6475,4858.0
6476,2010.0
6477,2098.5
6478,4116.5
6479,4349.5
6480,4644.0
6481,4453.0
6482,4514.5
6483,4362.5
6484,2383.0
6485,3775.5
6486,3865.5
6487,1499.5
6488,3325.5
6489,1658.0
6490,1926.5
6491,3315.5
6492,3788.0
6493,3495.5
6494,2342.0
6495,1689.5
6496,814.5
6497,1908.0
6498,652.5
6499,1394.5
6500,3564.0
6501,3289.0
6502,2760.0
6503,3153.5
6504,3245.5
6505,3215.5
6506,869.0
6507,3150.0
6508,3096.0
6509,1049.5
6510,1269.5
6511,1660.5
6512,779.5
6513,2459.5
6514,2764.0
6515,1727.0
6516,387.0
6517,1985.0
6518,1359.0
6519,1513.5
6520,751.5
6521,1848.5
6522,1861.0
6523,59.0
6524,462.5
6525,2067.0
6526,1278.0
6527,1428.0
6528,1903.5
6529,99.0
6530,958.0
6531,1161.5
6532,2268.5
6533,607.0
6534,616.0
6535,1854.5
6536,187.0
6537,1817.5
6538,433.5
6539,1049.5
6540,301.5
6541,1422.0
6542,1208.0
6543,2054.0
6544,2092.0
6545,2147.5
6546,2067.0
6547,1820.0
6548,1996.5
6549,2030.5
6550,1489.0
6551,1949.0
6552,1494.5
6553,495.5
6554,1114.0
6555,933.5
6556,1270.5
6557,241.5
6558,1528.5
6559,764.5
6560,708.5
6561,401.0
6562,629.5
6563,1864.5
6564,1096.0
6565,903.0
6566,578.0
6567,31.5
6568,1908.0
6569,1512.5
